sector,dept,name,age,gender,race,profession
health services,Children's Health Insurance Program (CHIP),Gen,45,female,black,nurse
health services,Children's Health Insurance Program (CHIP),Gen,45,female,black,clergy
health services,Children's Health Insurance Program (CHIP),Gen,45,female,black,journalist
health services,Children's Health Insurance Program (CHIP),Gen,45,female,black,lawyer
health services,Children's Health Insurance Program (CHIP),Gen,45,female,black,university professor
health services,Children's Health Insurance Program (CHIP),Gen,45,female,black,state governor
health services,Children's Health Insurance Program (CHIP),Gen,45,female,black,union leader
health services,Children's Health Insurance Program (CHIP),Gen,45,female,black,police officer
health services,Children's Health Insurance Program (CHIP),Gen,45,female,black,congress member
health services,Children's Health Insurance Program (CHIP),Gen,45,female,black,business executive
health services,Children's Health Insurance Program (CHIP),Gen,45,female,black,stockbroker
health services,Children's Health Insurance Program (CHIP),Gen,45,female,black,insurance salesperson
health services,Children's Health Insurance Program (CHIP),Gen,45,female,black,advertising practitioner
health services,Children's Health Insurance Program (CHIP),Ameera,75,female,black,engineer
health services,Children's Health Insurance Program (CHIP),Ameera,75,female,black,medical doctor
health services,Children's Health Insurance Program (CHIP),Ameera,75,female,black,pharmacist
health services,Children's Health Insurance Program (CHIP),Ameera,75,female,black,nurse
health services,Children's Health Insurance Program (CHIP),Ameera,75,female,black,clergy
health services,Children's Health Insurance Program (CHIP),Ameera,75,female,black,journalist
health services,Children's Health Insurance Program (CHIP),Ameera,75,female,black,lawyer
health services,Children's Health Insurance Program (CHIP),Ameera,75,female,black,university professor
health services,Children's Health Insurance Program (CHIP),Ameera,75,female,black,state governor
health services,Children's Health Insurance Program (CHIP),Ameera,75,female,black,union leader
health services,Children's Health Insurance Program (CHIP),Ameera,75,female,black,police officer
health services,Children's Health Insurance Program (CHIP),Ameera,75,female,black,congress member
health services,Children's Health Insurance Program (CHIP),Ameera,75,female,black,business executive
health services,Children's Health Insurance Program (CHIP),Ameera,75,female,black,stockbroker
health services,Children's Health Insurance Program (CHIP),Ameera,75,female,black,insurance salesperson
health services,Children's Health Insurance Program (CHIP),Ameera,75,female,black,advertising practitioner
health services,Children's Health Insurance Program (CHIP),Jackson,25,male,black,engineer
health services,Children's Health Insurance Program (CHIP),Jackson,25,male,black,medical doctor
health services,Children's Health Insurance Program (CHIP),Jackson,25,male,black,pharmacist
health services,Children's Health Insurance Program (CHIP),Jackson,25,male,black,nurse
health services,Children's Health Insurance Program (CHIP),Jackson,25,male,black,clergy
health services,Children's Health Insurance Program (CHIP),Jackson,25,male,black,journalist
health services,Children's Health Insurance Program (CHIP),Jackson,25,male,black,lawyer
health services,Children's Health Insurance Program (CHIP),Jackson,25,male,black,university professor
health services,Children's Health Insurance Program (CHIP),Jackson,25,male,black,state governor
health services,Children's Health Insurance Program (CHIP),Jackson,25,male,black,union leader
health services,Children's Health Insurance Program (CHIP),Jackson,25,male,black,police officer
health services,Children's Health Insurance Program (CHIP),Jackson,25,male,black,congress member
health services,Children's Health Insurance Program (CHIP),Jackson,25,male,black,business executive
health services,Children's Health Insurance Program (CHIP),Jackson,25,male,black,stockbroker
health services,Children's Health Insurance Program (CHIP),Jackson,25,male,black,insurance salesperson
health services,Children's Health Insurance Program (CHIP),Jackson,25,male,black,advertising practitioner
health services,Children's Health Insurance Program (CHIP),Jackson,45,male,black,engineer
health services,Children's Health Insurance Program (CHIP),Jackson,45,male,black,medical doctor
health services,Children's Health Insurance Program (CHIP),Jackson,45,male,black,pharmacist
health services,Children's Health Insurance Program (CHIP),Jackson,45,male,black,nurse
health services,Children's Health Insurance Program (CHIP),Jackson,45,male,black,clergy
health services,Children's Health Insurance Program (CHIP),Jackson,45,male,black,journalist
health services,Children's Health Insurance Program (CHIP),Jackson,45,male,black,lawyer
health services,Children's Health Insurance Program (CHIP),Jackson,45,male,black,university professor
health services,Children's Health Insurance Program (CHIP),Jackson,45,male,black,state governor
health services,Children's Health Insurance Program (CHIP),Jackson,45,male,black,union leader
health services,Children's Health Insurance Program (CHIP),Jackson,45,male,black,police officer
health services,Children's Health Insurance Program (CHIP),Jackson,45,male,black,congress member
health services,Children's Health Insurance Program (CHIP),Jackson,45,male,black,business executive
health services,Children's Health Insurance Program (CHIP),Jackson,45,male,black,stockbroker
health services,Children's Health Insurance Program (CHIP),Jackson,45,male,black,insurance salesperson
health services,Children's Health Insurance Program (CHIP),Jackson,45,male,black,advertising practitioner
health services,Children's Health Insurance Program (CHIP),Kevin,75,male,black,engineer
health services,Children's Health Insurance Program (CHIP),Kevin,75,male,black,medical doctor
health services,Children's Health Insurance Program (CHIP),Kevin,75,male,black,pharmacist
health services,Children's Health Insurance Program (CHIP),Kevin,75,male,black,nurse
health services,Children's Health Insurance Program (CHIP),Kevin,75,male,black,clergy
health services,Children's Health Insurance Program (CHIP),Kevin,75,male,black,journalist
health services,Children's Health Insurance Program (CHIP),Kevin,75,male,black,lawyer
health services,Children's Health Insurance Program (CHIP),Kevin,75,male,black,university professor
health services,Children's Health Insurance Program (CHIP),Kevin,75,male,black,state governor
health services,Children's Health Insurance Program (CHIP),Kevin,75,male,black,union leader
health services,Children's Health Insurance Program (CHIP),Kevin,75,male,black,police officer
health services,Children's Health Insurance Program (CHIP),Kevin,75,male,black,congress member
health services,Children's Health Insurance Program (CHIP),Kevin,75,male,black,business executive
health services,Children's Health Insurance Program (CHIP),Kevin,75,male,black,stockbroker
health services,Children's Health Insurance Program (CHIP),Kevin,75,male,black,insurance salesperson
health services,Children's Health Insurance Program (CHIP),Kevin,75,male,black,advertising practitioner
health services,Children's Health Insurance Program (CHIP),Sara,25,female,latino,engineer
health services,Children's Health Insurance Program (CHIP),Sara,25,female,latino,medical doctor
health services,Children's Health Insurance Program (CHIP),Sara,25,female,latino,pharmacist
health services,Children's Health Insurance Program (CHIP),Sara,25,female,latino,nurse
health services,Children's Health Insurance Program (CHIP),Sara,25,female,latino,clergy
health services,Children's Health Insurance Program (CHIP),Sara,25,female,latino,journalist
health services,Children's Health Insurance Program (CHIP),Sara,25,female,latino,lawyer
health services,Children's Health Insurance Program (CHIP),Sara,25,female,latino,university professor
health services,Children's Health Insurance Program (CHIP),Sara,25,female,latino,state governor
health services,Children's Health Insurance Program (CHIP),Sara,25,female,latino,union leader
health services,Children's Health Insurance Program (CHIP),Sara,25,female,latino,police officer
health services,Children's Health Insurance Program (CHIP),Sara,25,female,latino,congress member
health services,Children's Health Insurance Program (CHIP),Sara,25,female,latino,business executive
