session_id,response_id,expense_category,expense,age_suggested,age_selected,age_changed,gender_suggested,gender_selected,gender_changed,race_suggested,race_selected,race_changed,profession_suggested,profession_selected,profession_changed,profession_option_1,profession_option_2,profession_option_3,profession_option_4,task_submit_time
3JRJSWSMQHLTV9JN0LPTE65QFU63E1,67628bea-7de1-46c8-8926-4a369a0b0097,environmental protections,animal habitat protection,75,75,0,female,female,0,latino,latino,0,union leader,union leader,0,engineer,university professor,stockbroker,union leader,10:56.3
3H8DHMCCW9BUZ1DUPW68PA47Q4RDKT,93d7f27c-f51a-473c-a596-416893e359a7,environmental protections,wind turbine farms,75,45,1,female,female,0,black,asian,1,insurance salesperson,university professor,1,pharmacist,union leader,university professor,insurance salesperson,12:20.2
3GU1KF0O4I12VVCQOSKAQ126IW1BP8,d1cdca07-0a57-4ccf-a285-54c268d6c703,debt,national debt,75,25,1,male,female,1,latino,black,1,nurse,clergy,1,clergy,insurance salesperson,police officer,nurse,54:26.3
3M0NZ3JDP1YUKJXNARRZED4SII9Z55,2c4b80e1-a679-40d0-ae94-64b998e9beb5,defense,U.S. Customs and Border Protection (CBP),45,45,0,female,female,0,white,white,0,university professor,union leader,1,advertising practitioner,university professor,engineer,union leader,10:12.6
3M0NZ3JDP1YUKJXNARRZED4SII9Z55,793cede0-d02f-4a5e-a019-d380462714a7,debt,national debt,75,75,0,female,female,0,white,white,0,lawyer,doctor,1,doctor,advertising practitioner,congress member,lawyer,10:28.0
337RC3OW052RDOVY1HI3AWNTGMWVLW,ead58c5d-cda0-4e18-96c6-0dc22a48bf2d,public assistance,veteran's benefits,25,45,1,male,male,0,latino,white,1,clergy,clergy,0,clergy,pharmacist,insurance salesperson,union leader,29:41.0
35DR22AR5DK219A4VQFL2VQXW313X1,9c6e9fa4-19b0-4a82-a084-94464c17cb3a,education,school stationeries and supplies,75,45,1,male,male,0,white,latino,1,university professor,university professor,0,nurse,police officer,university professor,business executive,21:44.2
37QW5D2ZRGMG6PUBDX4UU4HGVYRS8K,a9fd00b9-96ba-4f3e-81a0-8cdd5cfa5d11,environmental protections,air quality protection,75,75,0,female,male,1,latino,latino,0,pharmacist,journalist,1,journalist,pharmacist,business executive,union leader,24:34.2
3ERMJ6L4DYS98GCNJVG24VMFTQT7MT,88a8c1a1-3447-4540-8cb5-8970440e5444,defense,U.S. army,45,45,0,male,male,0,latino,latino,0,engineer,engineer,0,police officer,advertising practitioner,lawyer,engineer,55:28.0
3IXQG4FA2TYH38WJ73OD4B2RCP3B9Q,6c4fcf30-8289-4ea5-a817-cc44988e3f70,defense,U.S. Customs and Border Protection (CBP),45,45,0,female,female,0,white,white,0,pharmacist,pharmacist,0,business executive,lawyer,congress member,pharmacist,19:01.1
34V1S5K3GS1BXWFOBC75TVGZYOS963,1e567dd6-1083-47ca-8fc8-478a88ea5dbf,education,school safety service equipment,45,45,0,female,female,0,latino,latino,0,pharmacist,pharmacist,0,pharmacist,police officer,clergy,advertising practitioner,16:55.7
32Z9ZLUT1LKU183B9KHRNC0E3XHOHD,b76f6e94-3212-41df-8b9e-bcc827439891,debt,national debt,25,25,0,female,female,0,white,asian,1,police officer,police officer,0,nurse,clergy,advertising practitioner,police officer,35:02.2
3L6L49WXW0XEHM9YPY19KHRJFSW45W,72709fad-080d-42cb-8312-e6f27163ed15,environmental protections,animal habitat protection,25,25,0,male,female,1,asian,asian,0,lawyer,pharmacist,1,lawyer,stockbroker,police officer,pharmacist,57:58.5
3FTYUGLFSULRHISRI922NLLPS9ED5F,0242630d-ac64-45e5-86a7-778dd215b898,environmental protections,waste reduction and management,45,25,1,male,female,1,asian,white,1,engineer,engineer,0,stockbroker,engineer,clergy,police officer,02:42.5
3EF8EXOTT1V5WMR0RIM1NT3LMBRJ1Z,0ce99d8c-3a4d-4671-8b37-b2ccf040df9a,scientific and medical research,artificial intelligence research,75,25,1,male,female,1,black,asian,1,clergy,engineer,1,engineer,stockbroker,clergy,congress member,10:51.0
3VZLGYJEYLA3M2HXGXAU6WVCC0UZXT,ec79f10f-0df3-4829-9fd0-1959a465b1e7,health services,public health activities ,25,45,1,male,male,0,black,latino,1,business executive,nurse,1,business executive,nurse,lawyer,congress member,22:05.9
3TS1AR6UQQE326K6X8CP9526XHFF7D,85445053-7372-452c-ba81-facb2a814b19,health services,Children's Health Insurance Program (CHIP),75,45,1,male,female,1,black,black,0,union leader,union leader,0,union leader,clergy,insurance salesperson,engineer,32:19.2
30JNVC0OR9KXMKGROX9VCHVEIE8QHS,64b7a17c-ea8b-4dda-9b46-6433da814bee,public assistance,commissions for persons with disabilities,25,25,0,female,female,0,white,white,0,congress member,congress member,0,nurse,insurance salesperson,congress member,clergy,42:15.8
3VD82FOHKQO3K0SVNS3QCL3YO3JOC5,bd174450-bbc9-4493-957f-56af516a359e,scientific and medical research,space exploration research,75,45,1,female,male,1,white,black,1,insurance salesperson,congress member,1,nurse,journalist,congress member,insurance salesperson,46:44.8
3CTOC39K37QJ7862GY3AO3UYQ0A7JA,63ace2e7-977a-4a68-9d92-c30271bd1230,environmental protections,air quality protection,75,45,1,female,female,0,asian,latino,1,congress member,congress member,0,clergy,congress member,business executive,doctor,29:05.4
3UJ1CZ6IZHPXJ7B9FZXRIK7PTC85SL,f575b79a-5faf-420b-bfdd-8c31e9f1a22b,public assistance,surviving children and spouses of deceased workers,25,75,1,male,male,0,latino,latino,0,doctor,journalist,1,business executive,union leader,journalist,doctor,16:37.1
37ZHEEHM6WM8MU4DDDBN8WD9T7573M,40856f02-e32e-4f9c-83e9-352ccc7980ea,debt,national debt,45,75,1,male,male,0,latino,black,1,journalist,congress member,1,journalist,engineer,congress member,advertising practitioner,26:51.6
3J2UYBXQQLCT12RBBGOC0KF6W92607,a0fbafae-6b06-452d-a434-913de841f790,debt,national debt,45,25,1,male,female,1,black,latino,1,business executive,congress member,1,journalist,business executive,engineer,congress member,28:00.6
32VNZTT0A743M97WM5ECNIWF9ZUR4M,076ed126-ac68-40b9-8216-50bc3d0fb43d,scientific and medical research,renewable energy research,45,45,0,male,male,0,white,white,0,business executive,doctor,1,university professor,doctor,business executive,union leader,13:37.8
39KFRKBFINVGN3T0JKLF9CVHTU5OYP,8f2f0dcc-06cd-4803-a6b4-8eafbf754c02,education,school tuition support,25,45,1,male,male,0,asian,white,1,state governor,state governor,0,state governor,doctor,clergy,stockbroker,25:42.5
3PMBY0YE2730DDOPL3K8FV89VBKC9I,a2ed94e6-c504-4037-bb41-02fb6530f960,defense,defense contractors,25,25,0,female,female,0,asian,asian,0,advertising practitioner,advertising practitioner,0,union leader,advertising practitioner,clergy,engineer,48:26.9
3HPZF4IVNMTFEEWXTFCOEC104G1YCH,b70a715f-9bfa-4a6b-9c37-fc69c6d5d873,environmental protections,"water quality protection in lakes, rivers, and streams",25,45,1,male,male,0,white,white,0,advertising practitioner,university professor,1,state governor,university professor,advertising practitioner,engineer,56:27.6
39L1G8WVWQRUB8PBOXUE7MMWRXU13X,442214bf-e0ad-4d8b-9675-a146ff2bb774,health services,Medicare,25,25,0,female,female,0,latino,black,1,nurse,nurse,0,union leader,journalist,advertising practitioner,nurse,17:02.8
3UJ1CZ6IZHPXJ7B9FZXRIK7PVIVS59,e8d3fdf6-a881-48bf-a2ea-3e1aa3237d5a,public assistance,veteran's benefits,75,45,1,female,male,1,black,white,1,university professor,congress member,1,university professor,doctor,stockbroker,congress member,49:49.9
3Q5ZZ9ZEVOFF0NW011RM1T7OIN058V,a6bf0c24-7ae6-4ea8-8d36-b86a65b6061b,environmental protections,"water quality protection in lakes, rivers, and streams",45,45,0,female,female,0,asian,white,1,business executive,university professor,1,police officer,university professor,business executive,nurse,16:47.1
3KAKFY4PGU25BEL9W4FKZL3I8KM3IE,463424ff-3b9d-402f-8888-7878f760197d,health services,public health activities ,75,75,0,male,male,0,black,black,0,state governor,state governor,0,state governor,university professor,advertising practitioner,engineer,25:07.3
3OLF68YTN91LL8I44BO9JW4WYMGFAT,97ce9afd-1024-42c0-b115-78c6caff9c64,debt,national debt,25,25,0,female,female,0,white,white,0,stockbroker,stockbroker,0,congress member,pharmacist,university professor,stockbroker,46:44.4
3907X2AHF0587ICU5ZRZP8Z2NN82PA,750b271c-4e7f-44e8-bf6d-06733f6b3f8d,education,school psychological services,75,75,0,male,male,0,white,white,0,clergy,advertising practitioner,1,congress member,clergy,nurse,advertising practitioner,14:30.8
3P4RDNWND56GWSNYZP77FSK72FOJIG,f3355435-858e-4f9b-be9c-db56a5ba6054,debt,national debt,75,75,0,female,male,1,black,black,0,clergy,state governor,1,clergy,state governor,engineer,stockbroker,03:15.2
3P4RDNWND56GWSNYZP77FSK72FOJIG,46bedb53-2d96-4624-97e4-634e6c059698,environmental protections,"water quality protection in lakes, rivers, and streams",75,75,0,male,male,0,white,white,0,nurse,nurse,0,business executive,nurse,police officer,university professor,02:03.5
34MAJL3QP4NB37MUBFDG5KTZ25C34V,be666fd6-749b-4b42-acae-25d57f459bbd,environmental protections,waste reduction and management,25,25,0,female,female,0,black,black,0,pharmacist,pharmacist,0,journalist,police officer,pharmacist,stockbroker,23:35.4
36DSNE9QZ5YQSEY1XKKCZPGTFT5JO4,0354b512-31b7-412a-a144-7b1c21dcfc09,defense,U.S. Customs and Border Protection (CBP),45,45,0,female,female,0,asian,latino,1,insurance salesperson,state governor,1,lawyer,state governor,pharmacist,insurance salesperson,06:32.5
3IAEQB9FMEKLU17BEAPBDLY2E7MDW4,adc5a964-6d7f-493c-8e8a-dca53296c5c4,health services,public employees health insurance,45,45,0,male,male,0,latino,white,1,doctor,doctor,0,police officer,journalist,business executive,doctor,24:40.3
3QY7M81QH7MEISCKYJ3MPIUB5PA7K9,d16dacf5-dd61-4c65-8ab8-0867f1018591,health services,Medicare,75,75,0,female,female,0,black,black,0,engineer,engineer,0,lawyer,engineer,state governor,stockbroker,28:53.5
374TNBHA8BVJ8F6GYXDJYHQH82PQYF,fcb8699b-f4de-413f-a5c7-9aa34026e7f6,defense,U.S. army,25,45,1,female,female,0,asian,asian,0,advertising practitioner,engineer,1,engineer,university professor,union leader,advertising practitioner,46:55.0
317HQ483I7SCFIEJENZZ8Z1ODPWNI9,ef39556b-d340-4bc7-b995-9b83f9bb562d,public assistance,veteran's benefits,75,45,1,female,female,0,asian,asian,0,clergy,clergy,0,clergy,advertising practitioner,doctor,state governor,25:48.0
39GXDJN2OTEWYHBF7S9Z5R1NWCSV8L,71579c5e-a87a-4b41-b630-4b4a2da5a9f7,public assistance,retirement benefits,25,45,1,male,male,0,black,white,1,advertising practitioner,advertising practitioner,0,doctor,clergy,advertising practitioner,police officer,01:44.2
3HPZF4IVNMTFEEWXTFCOEC103JPYCA,bfaf2172-85df-469e-b620-9d71e1bd1e18,health services,Medicaid,75,75,0,male,male,0,latino,latino,0,insurance salesperson,doctor,1,police officer,doctor,lawyer,insurance salesperson,27:44.2
3U4J9857OEBDPP8QS6QTQFBLHZHB7G,4b94e95e-8530-4c4e-ba87-9b54866ce332,environmental protections,parks construction and maintenance,75,45,1,male,male,0,white,asian,1,advertising practitioner,advertising practitioner,0,lawyer,advertising practitioner,state governor,doctor,21:16.2
3TXWC2NHNZQGKUDLIPA8U0CRGDQ9SQ,eb187a9c-e620-41d9-9e89-e14321d735cf,public assistance,veteran's benefits,75,45,1,female,male,1,white,asian,1,advertising practitioner,police officer,1,pharmacist,police officer,journalist,advertising practitioner,13:24.8
34QN5IT0TZRG5GAZ4VLAKYBX2BA08J,9bf401b5-d660-4ef3-ae24-6ff14a94025b,defense,U.S. Customs and Border Protection (CBP),25,45,1,female,male,1,white,white,0,pharmacist,pharmacist,0,clergy,insurance salesperson,pharmacist,police officer,28:53.2
3FTOP5WARFO5PX6IVZI19OKBGIL0JA,14a710d6-19e0-4664-896d-6c489acaafbc,scientific and medical research,medical vaccine research,25,25,0,male,male,0,latino,latino,0,insurance salesperson,insurance salesperson,0,clergy,doctor,state governor,insurance salesperson,12:50.2
3AAJC4I4FGS2RIC8ZTVTFNNX00CZJX,af890f50-a9c4-4aee-964c-d424b27e49f1,environmental protections,solar panel farms,45,25,1,female,female,0,white,latino,1,state governor,nurse,1,state governor,university professor,nurse,business executive,39:51.6
39PAAFCODM0FW133AQKUWNXAASMTVN,57e3985f-b635-4762-9363-0dfd96b1f054,education,school stationeries and supplies,45,45,0,male,male,0,white,white,0,clergy,state governor,1,nurse,stockbroker,clergy,state governor,43:32.0
3U4J9857OEBDPP8QS6QTQFBLICVB7L,849e7ac5-1b86-4dbd-9dc4-bbd6c48f3e24,environmental protections,waste reduction and management,45,75,1,female,male,1,black,latino,1,lawyer,union leader,1,lawyer,union leader,business executive,nurse,16:45.5
3LEP4MGT3G0T6Y90JJTFQ7LH3AKBD9,bd98b159-d751-49ec-97f2-6822152fdaec,scientific and medical research,cybersecurity research,25,25,0,male,male,0,latino,latino,0,police officer,police officer,0,stockbroker,engineer,university professor,police officer,19:53.4
3Z2R0DQ0JHE4ARN4WLBOVW0YASPE29,b433bd02-39d2-4941-be97-a88fd21b4a5e,scientific and medical research,renewable energy research,75,45,1,female,male,1,latino,white,1,congress member,engineer,1,clergy,engineer,stockbroker,congress member,30:59.1
3ZPBJO59KP13XBCMJB3BCIOFXL9HDA,266da4f2-9cab-4001-8889-e1d6647a6061,defense,local police department,45,45,0,female,female,0,asian,asian,0,union leader,union leader,0,pharmacist,journalist,stockbroker,union leader,28:11.0
388U7OUMF71MNLPV34RABF62S32R0Q,dab8f6f9-a64a-4284-9f06-7f3c56b80899,education,school safety service equipment,75,25,1,female,male,1,latino,white,1,state governor,advertising practitioner,1,advertising practitioner,state governor,doctor,clergy,52:16.3
3KGTPGBS6XLLZNKQMLQTZEM1UX2U2L,c5a07de1-e67a-40e7-a7ef-6dc16af85c93,debt,national debt,25,75,1,female,male,1,black,asian,1,state governor,lawyer,1,nurse,lawyer,advertising practitioner,state governor,38:08.9
3EFVCAY5L39N7MBLQ3VG23QT1KG8JY,73f3bcbf-13d4-4bb4-ad94-49ec305172a6,health services,public employees health insurance,45,25,1,male,male,0,white,black,1,insurance salesperson,insurance salesperson,0,congress member,university professor,pharmacist,insurance salesperson,26:59.4
3D4CH1LGEATDUP4UNPGR5MTOTQZ9GM,2c333804-551c-4271-ab1e-0f89b25a30f2,debt,national debt,25,45,1,female,male,1,asian,white,1,insurance salesperson,journalist,1,engineer,insurance salesperson,union leader,journalist,56:40.1
3D4CH1LGEATDUP4UNPGR5MTOTQZ9GM,7edfafc4-721e-4bc3-89cd-d2adaa8926cb,environmental protections,wind turbine farms,75,45,1,male,male,0,latino,white,1,stockbroker,stockbroker,0,clergy,congress member,stockbroker,pharmacist,57:56.1
39LOEL67OS5CM89WNI3TMW945NU38H,3b1fbc95-8cf9-4e4d-99a2-f79315b966d0,public assistance,low-income childcare assistance,75,25,1,male,female,1,latino,latino,0,engineer,congress member,1,university professor,stockbroker,engineer,congress member,23:22.9
3GD6L00D3SXVXUXLUFZT3LV2P6O1MO,c1b9d668-9c68-4866-a3f0-2937b271c4bb,environmental protections,natutal disaster risk reduction,25,45,1,male,male,0,latino,white,1,police officer,police officer,0,advertising practitioner,police officer,journalist,pharmacist,17:03.5
3F6HPJW4JD0YRR9VHL5UH27YG54W2Y,8af4ea11-07db-493b-9b82-0a6c2f5de2d4,education,school teacher's pay,45,75,1,male,male,0,black,black,0,nurse,lawyer,1,state governor,nurse,business executive,lawyer,57:04.9
3QAPZX2QN4D5J18AOEC9A7YUGUQ02Q,5a0e8de8-e074-494c-b0e4-18c1f05d0cb0,defense,U.S. Customs and Border Protection (CBP),25,25,0,male,male,0,white,white,0,lawyer,lawyer,0,insurance salesperson,lawyer,doctor,police officer,51:49.9
3MMN5BL1WZ4R7XB0HJDCREAZPXK3MG,4b01cf54-fb98-49d6-b239-486a85b50916,public assistance,retirement benefits,25,45,1,male,female,1,white,latino,1,doctor,police officer,1,university professor,police officer,doctor,insurance salesperson,27:36.1
3BC8WZX3V3WANF9UXHAPVB7P1TERR1,4a7489d6-935d-4431-a268-4d8c04ec636a,scientific and medical research,renewable energy research,75,75,0,male,female,1,latino,black,1,state governor,nurse,1,state governor,nurse,advertising practitioner,clergy,02:15.1
31JLPPHS2UUF70WCUZSPJIZ4IR1O34,e84bb72a-c96e-487d-92f9-67bfc2e75e94,health services,public health activities ,75,45,1,female,female,0,black,black,0,congress member,doctor,1,journalist,doctor,congress member,insurance salesperson,12:12.5
31LVTDXBL7AZKHEHSXDT9ZYQTY6RLK,308236d0-8d41-40c5-bd62-748989356cf7,scientific and medical research,cancer research,25,25,0,male,female,1,asian,asian,0,journalist,nurse,1,stockbroker,nurse,state governor,journalist,26:15.1
3U0SRXB7CD5P8HH24AT8MR2F15MRNT,8aa0f91d-bf69-488c-84b0-ef7d017a5259,scientific and medical research,cancer research,25,25,0,male,male,0,white,white,0,pharmacist,pharmacist,0,pharmacist,police officer,business executive,clergy,11:30.7
3Z7ISHFUH0VD71GP8PY2QXEJKJ1Z8K,da004d5f-407e-4fed-8a15-cc05624445ea,health services,Affordable Care Act,75,75,0,female,male,1,white,white,0,doctor,state governor,1,doctor,stockbroker,clergy,state governor,18:51.8
3R2UR8A0IAGRNY3QEOZDQYO8QB3XOT,491753e6-9164-49ed-a052-ed04b5a3c61f,environmental protections,solar panel farms,25,25,0,male,female,1,white,asian,1,insurance salesperson,insurance salesperson,0,pharmacist,police officer,clergy,insurance salesperson,16:53.9
3U4J9857OEBDPP8QS6QTQFBLHZFB7E,0696fa42-259c-46f5-9170-a710426ee386,environmental protections,natutal disaster risk reduction,75,75,0,female,female,0,asian,asian,0,business executive,doctor,1,business executive,journalist,state governor,doctor,19:17.1
3OSWBBLG1EX0J1C1OFLXF4C9N9VXDK,2a068e55-a756-4942-bc28-15ab9570aa8b,education,school psychological services,45,25,1,male,female,1,latino,white,1,insurance salesperson,congress member,1,pharmacist,congress member,insurance salesperson,clergy,44:47.5
3D8YOU6S9EK9HO3R9N2WPR3DC5UU60,3a259508-6e29-45da-b0d6-e2c54f4f2775,public assistance,low-income housing assitance,75,75,0,female,female,0,latino,latino,0,police officer,police officer,0,business executive,doctor,police officer,journalist,10:57.1
3MMN5BL1WZ4R7XB0HJDCREAZP0G3MI,7de56191-a0da-4dca-a2ef-b9446d1b6c14,scientific and medical research,renewable energy research,45,45,0,female,male,1,white,white,0,nurse,insurance salesperson,1,lawyer,insurance salesperson,police officer,nurse,56:09.3
3VSOLARPKB9C0DS6SA97MS4FNPO93E,635a06b5-d7b3-4b4b-91ae-cc23ea780007,education,school text books,45,45,0,female,female,0,black,black,0,pharmacist,business executive,1,union leader,business executive,journalist,pharmacist,24:17.3
308Q0PEVB8DRQGAPDDGUQY648WC9IL,1407cb86-e092-4ea5-831b-b67fef6719de,public assistance,surviving children and spouses of deceased workers,25,45,1,male,female,1,latino,latino,0,doctor,doctor,0,stockbroker,clergy,police officer,doctor,11:46.0
3PWWM24LHSYN1QDDJIPO3M4CYDA28S,6ac21ada-0b2d-411f-9b44-ad15b20d55d7,debt,national debt,45,75,1,male,female,1,latino,white,1,stockbroker,state governor,1,engineer,state governor,clergy,stockbroker,20:16.2
3QHK8ZVMIMIC4AXSW0R39KTMCJKLBX,e2c97e4d-040d-4a72-b7fa-8a9499f1de04,scientific and medical research,cybersecurity research,25,25,0,male,male,0,latino,latino,0,insurance salesperson,engineer,1,insurance salesperson,engineer,clergy,congress member,15:13.2
3HWRJOOET52XFQ42Q0QUMED28LBSEB,9ce31c10-f7b7-4c7e-b771-0b908f040447,debt,national debt,45,45,0,male,male,0,asian,asian,0,engineer,engineer,0,insurance salesperson,state governor,journalist,engineer,52:10.3
